,dispersions,dispersions_norm,highly_variable,means,n_cells,var_names
20254,2.3217461265666346,0.045586682856082916,0,0.036468471752646746,1617,ZNF483
20255,2.3282044601550984,0.0588032528758049,0,0.030803260272878268,1548,ZNF484
20256,2.2664975018082876,-0.06747610867023468,0,0.032505807772432,1910,ZNF485
20257,2.072341800798594,-0.4648033678531647,0,0.026482751703116324,1761,ZNF486
20258,2.2526946733663973,-0.09572271257638931,0,0.1100764156156427,6284,ZNF487
20259,2.484482835768786,0.37861698865890503,0,0.004490420268195193,235,ZNF488
20260,2.289736149462076,-0.01991969533264637,0,0.01555808409323155,693,ZNF490
20261,2.176365390275025,-0.2519257366657257,0,0.0029459194742298763,198,ZNF491
20262,2.2714912879005587,-0.05725664272904396,0,0.003830675197066851,197,ZNF492
20263,2.4346293973136364,0.2765951156616211,0,0.2767774700131795,12521,ZNF493
20264,2.1011831041954503,-0.40578147768974304,0,0.06668878562271648,5130,ZNF496
20265,2.10646151548307,-0.3949795663356781,0,0.00858021399812315,696,ZNF497
20266,2.301096882132525,0.0033293203450739384,0,0.10657221275526932,5761,ZNF500
